n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
128,32,OLS,0.9993180918623257,0.03365036395012647,0.0011323469939759714,8192,True,128,8192,0.25,False
128,32,WLS,0.9996803635266734,0.014737289795352083,0.00021718771051218867,8192,True,128,8192,0.25,False
128,32,WLS_SQRTLAG,0.9993900373476667,0.03073904885386522,0.0009448891244403126,8192,True,128,8192,0.25,False
128,32,GLS,0.9999014508295189,0.009062640700859619,8.213145647287734e-05,8192,True,128,8192,0.25,False
128,45,OLS,0.9998296814779472,0.04134528793703167,0.0017094328345960566,8192,True,128,8192,0.3515625,False
128,45,WLS,0.9999654369941475,0.01618491768130554,0.0002619515603506367,8192,True,128,8192,0.3515625,False
128,45,WLS_SQRTLAG,0.9998576829761737,0.037422014756972856,0.001400407188471094,8192,True,128,8192,0.3515625,False
128,45,GLS,0.9999157866804921,0.009010862244549996,8.11956383902566e-05,8192,True,128,8192,0.3515625,False
128,64,OLS,1.0012248769949514,0.053293710578083624,0.002840219587180542,8192,True,128,8192,0.5,False
128,64,WLS,1.0000990595587478,0.017648268632596522,0.0003114613857282903,8192,True,128,8192,0.5,False
128,64,WLS_SQRTLAG,1.0010211185597018,0.04768987204743205,0.002274323895900441,8192,True,128,8192,0.5,False
128,64,GLS,0.9999753998402913,0.008900421594868226,7.921750456639665e-05,8192,True,128,8192,0.5,False
128,90,OLS,1.001099900800444,0.06552298035567922,0.004293260954690725,8192,True,128,8192,0.703125,False
128,90,WLS,1.0003913034035017,0.019436762227956123,0.00037778772590610186,8192,True,128,8192,0.703125,False
128,90,WLS_SQRTLAG,1.0010462826473803,0.05847623767958688,0.0034194703731595362,8192,True,128,8192,0.703125,False
128,90,GLS,0.9999757050401046,0.009005253750512462,8.109459511111876e-05,8192,True,128,8192,0.703125,False
128,128,OLS,0.9989072548345566,0.07652432986456716,0.005855973061221084,8192,True,128,8192,1.0,True
128,128,WLS,0.9997208488375903,0.021448683998361064,0.0004600460452615499,8192,True,128,8192,1.0,True
128,128,WLS_SQRTLAG,0.9990494128813701,0.06860433883728631,0.004706555307301192,8192,True,128,8192,1.0,True
128,128,GLS,0.9999078847953826,0.009055054899507288,8.199401923309094e-05,8192,True,128,8192,1.0,True
181,32,OLS,0.9994437832004383,0.02755884401141444,0.0007594898832454735,8192,True,128,8192,0.17679558011049723,False
181,32,WLS,0.9997106684576766,0.012306498837830453,0.00015144991364552228,8192,True,128,8192,0.17679558011049723,False
181,32,WLS_SQRTLAG,0.9994882456678194,0.025239639961563875,0.000637039425389372,8192,True,128,8192,0.17679558011049723,False
181,32,GLS,0.9998907879330718,0.0075786643141408,5.7436152786431236e-05,8192,True,128,8192,0.17679558011049723,False
181,45,OLS,0.999890805245866,0.03382115125573862,0.00114387027226355,8192,True,128,8192,0.24861878453038674,False
181,45,WLS,0.9999293430046099,0.013694361786131292,0.00018753554472945302,8192,True,128,8192,0.24861878453038674,False
181,45,WLS_SQRTLAG,0.999914559865438,0.03076157693105886,0.0009462746152854528,8192,True,128,8192,0.24861878453038674,False
181,45,GLS,0.9998514611184796,0.007606264706753367,5.7855262789201886e-05,8192,True,128,8192,0.24861878453038674,False
181,64,OLS,1.0007594125515542,0.04281368956041259,0.001833012013775382,8192,True,128,8192,0.35359116022099446,False
181,64,WLS,1.0003010988128256,0.01490084897029503,0.00022203530003554243,8192,True,128,8192,0.35359116022099446,False
181,64,WLS_SQRTLAG,1.0007430409227882,0.03854912390064606,0.0014860349535073616,8192,True,128,8192,0.35359116022099446,False
181,64,GLS,1.0000311244408813,0.0075653909516015605,5.723514025057476e-05,8192,True,128,8192,0.35359116022099446,False
181,90,OLS,1.001438467712795,0.052727939343834275,0.0027802355874470665,8192,True,128,8192,0.4972375690607735,False
181,90,WLS,1.0005735045088504,0.016431252082843156,0.00026998604500993756,8192,True,128,8192,0.4972375690607735,False
181,90,WLS_SQRTLAG,1.0013884709910839,0.04711447073611705,0.0022197733527444296,8192,True,128,8192,0.4972375690607735,False
181,90,GLS,1.0000772090677812,0.007616318534054378,5.800830801218023e-05,8192,True,128,8192,0.4972375690607735,False
181,128,OLS,0.9997846843647809,0.0658794104074534,0.00434009671563368,8192,True,128,8192,0.7071823204419889,False
181,128,WLS,1.0000626805544517,0.018076265965936967,0.0003267513912712911,8192,True,128,8192,0.7071823204419889,False
181,128,WLS_SQRTLAG,0.9998810258257489,0.058599764385773974,0.0034339323860682236,8192,True,128,8192,0.7071823204419889,False
181,128,GLS,0.9999634904340371,0.007517031653522827,5.6505764880064134e-05,8192,True,128,8192,0.7071823204419889,False
181,181,OLS,0.9986869007618082,0.0764721796309545,0.005847994257508972,8192,True,128,8192,1.0,True
181,181,WLS,0.9997432856873628,0.019813062574203164,0.00039255744856929003,8192,True,128,8192,1.0,True
181,181,WLS_SQRTLAG,0.9987700146199736,0.06837908257180929,0.004675698933362313,8192,True,128,8192,1.0,True
181,181,GLS,0.9999895007625881,0.007434962272276147,5.527866399016968e-05,8192,True,128,8192,1.0,True
256,32,OLS,0.9994902859793557,0.022725192542679844,0.0005164343761018716,8192,True,128,8192,0.125,False
256,32,WLS,0.9997913201775315,0.010421907717861894,0.00010861616047962932,8192,True,128,8192,0.125,False
256,32,WLS_SQRTLAG,0.9995405351309211,0.020850198661668908,0.00043473078423105985,8192,True,128,8192,0.125,False
256,32,GLS,0.9999395902269863,0.006442979479311095,4.1511984570823866e-05,8192,True,128,8192,0.125,False
256,45,OLS,0.9997972306258821,0.027435518015917645,0.0007527076488017417,8192,True,128,8192,0.17578125,False
256,45,WLS,0.9998503600567306,0.011448069270087367,0.0001310582900127187,8192,True,128,8192,0.17578125,False
256,45,WLS_SQRTLAG,0.9998064834695903,0.025038770052008708,0.0006269400057173682,8192,True,128,8192,0.17578125,False
256,45,GLS,0.9999024536377832,0.006412958387201776,4.11260352759816e-05,8192,True,128,8192,0.17578125,False
256,64,OLS,1.0009964712956818,0.03422497156340492,0.0011713486785158752,8192,True,128,8192,0.25,False
256,64,WLS,1.0002173457632668,0.012464203669595551,0.0001553563731171592,8192,True,128,8192,0.25,False
256,64,WLS_SQRTLAG,1.000894267292443,0.03095650282640847,0.0009583050672414356,8192,True,128,8192,0.25,False
256,64,GLS,0.9999805525002345,0.006388156003521358,4.0808537125325974e-05,8192,True,128,8192,0.25,False
256,90,OLS,1.0011559506183194,0.04221513265424869,0.0017821174250158144,8192,True,128,8192,0.3515625,False
256,90,WLS,1.0004155344965437,0.0137748595949383,0.00018974675686026378,8192,True,128,8192,0.3515625,False
256,90,WLS_SQRTLAG,1.0010975518073317,0.037877921692563425,0.0014347369517479667,8192,True,128,8192,0.3515625,False
256,90,GLS,0.999987954239911,0.006407808696830633,4.106001229517829e-05,8192,True,128,8192,0.3515625,False
256,128,OLS,0.9990395054557764,0.05289347648605748,0.002797719854781116,8192,True,128,8192,0.5,False
256,128,WLS,0.9999622885718923,0.015338344139193907,0.00023526480093234405,8192,True,128,8192,0.5,False
256,128,WLS_SQRTLAG,0.9991979650111271,0.04709059648670058,0.002217524277473257,8192,True,128,8192,0.5,False
256,128,GLS,1.0000533427392457,0.006336747318879628,4.0154366583328155e-05,8192,True,128,8192,0.5,False
256,181,OLS,1.0007475251939582,0.06674891889214983,0.004455418173270797,8192,True,128,8192,0.70703125,False
256,181,WLS,1.0000074996506076,0.01669811744688651,0.00027882712627001565,8192,True,128,8192,0.70703125,False
256,181,WLS_SQRTLAG,1.0006235042557927,0.05910976473449125,0.0034939642869669055,8192,True,128,8192,0.70703125,False
256,181,GLS,0.9999682057825576,0.0062332709494586,3.885366672936452e-05,8192,True,128,8192,0.70703125,False
256,256,OLS,1.0006018050816947,0.07616701773430543,0.005801414590537998,8192,True,128,8192,1.0,True
256,256,WLS,0.9999337727385345,0.018336517977075733,0.0003362278915236215,8192,True,128,8192,1.0,True
256,256,WLS_SQRTLAG,1.0004024287803455,0.06775629300951658,0.0045909152423914655,8192,True,128,8192,1.0,True
256,256,GLS,0.999973077965711,0.0063402737599439615,4.019907135103394e-05,8192,True,128,8192,1.0,True
362,32,OLS,0.9998059233240828,0.0189896291980874,0.0003606060170808535,8192,True,128,8192,0.08839779005524862,False
362,32,WLS,0.9999202433327101,0.00870069252464872,7.570205040847812e-05,8192,True,128,8192,0.08839779005524862,False
362,32,WLS_SQRTLAG,0.9998274809027498,0.017436998671973514,0.0003040489226864061,8192,True,128,8192,0.08839779005524862,False
362,32,GLS,0.9999717650057726,0.005335426566482777,2.8466776646330196e-05,8192,True,128,8192,0.08839779005524862,False
362,45,OLS,0.9998291810254625,0.02279279172425917,0.0005195113545854573,8192,True,128,8192,0.12430939226519337,False
362,45,WLS,0.9998958963187966,0.009679973827956273,9.370189330991842e-05,8192,True,128,8192,0.12430939226519337,False
362,45,WLS_SQRTLAG,0.9998435316026213,0.02083994532245376,0.0004343033210428624,8192,True,128,8192,0.12430939226519337,False
362,45,GLS,0.9999366505215448,0.005369891881544943,2.8835738819482286e-05,8192,True,128,8192,0.12430939226519337,False
362,64,OLS,1.000365681387041,0.02812918105713599,0.0007912508269451383,8192,True,128,8192,0.17679558011049723,False
362,64,WLS,1.000107401841277,0.0106030070160957,0.00011242375778337464,8192,True,128,8192,0.17679558011049723,False
362,64,WLS_SQRTLAG,1.0003385027444818,0.025506359464569046,0.000650574373135811,8192,True,128,8192,0.17679558011049723,False
362,64,GLS,1.0000260154529368,0.0053901136603702465,2.9053325271709935e-05,8192,True,128,8192,0.17679558011049723,False
362,90,OLS,1.0007825685109886,0.03386272568066529,0.0011466841905239888,8192,True,128,8192,0.24861878453038674,False
362,90,WLS,1.0002077091870576,0.011473636204420958,0.00013164432775139936,8192,True,128,8192,0.24861878453038674,False
362,90,WLS_SQRTLAG,1.0007159657108895,0.030477500567463976,0.000928878040839767,8192,True,128,8192,0.24861878453038674,False
362,90,GLS,0.9999388214954819,0.005343522595351042,2.8553233727027135e-05,8192,True,128,8192,0.24861878453038674,False
362,128,OLS,0.9997157209529521,0.04219330766506955,0.0017802752117192166,8192,True,128,8192,0.35359116022099446,False
362,128,WLS,0.9999940433882551,0.012961722140154786,0.00016800624083857877,8192,True,128,8192,0.35359116022099446,False
362,128,WLS_SQRTLAG,0.9997907216803724,0.037716207415216224,0.0014225123017876113,8192,True,128,8192,0.35359116022099446,False
362,128,GLS,0.9999838082702824,0.00533306775711577,2.8441611701987827e-05,8192,True,128,8192,0.35359116022099446,False
362,181,OLS,1.0000281426362039,0.053458562200256715,0.002857817872518716,8192,True,128,8192,0.5,False
362,181,WLS,0.9999613981033716,0.014037168984454148,0.00019704211309812147,8192,True,128,8192,0.5,False
362,181,WLS_SQRTLAG,1.0000145826393465,0.047382912835696844,0.002245140428795245,8192,True,128,8192,0.5,False
362,181,GLS,0.9999822804961599,0.005205258950640447,2.7094720743222495e-05,8192,True,128,8192,0.5,False
362,256,OLS,1.0011247379729316,0.06581292518361412,0.004331341121223989,8192,True,128,8192,0.7071823204419889,False
362,256,WLS,1.0000911191214537,0.015515303447909254,0.0002407246410807048,8192,True,128,8192,0.7071823204419889,False
362,256,WLS_SQRTLAG,1.0009485897144133,0.058080454671537024,0.003373339214852467,8192,True,128,8192,0.7071823204419889,False
362,256,GLS,0.9999557217535217,0.005349668000128144,2.861894771159506e-05,8192,True,128,8192,0.7071823204419889,False
362,362,OLS,1.0012271657396141,0.07746566882992661,0.006000929847267865,8192,True,128,8192,1.0,True
362,362,WLS,1.0000104574416964,0.01711500876343763,0.0002929235249725468,8192,True,128,8192,1.0,True
362,362,WLS_SQRTLAG,1.0009228061881874,0.06888953071246541,0.004745767441783714,8192,True,128,8192,1.0,True
362,362,GLS,0.999942824934007,0.005274719838341209,2.7822669372990303e-05,8192,True,128,8192,1.0,True
512,32,OLS,0.9997737538918213,0.015833099851484102,0.00025068705090706587,8192,True,128,8192,0.0625,False
512,32,WLS,0.9999210676444187,0.007401491155581074,5.478207132614485e-05,8192,True,128,8192,0.0625,False
512,32,WLS_SQRTLAG,0.9997972978122156,0.01457328258769372,0.00021238056538077697,8192,True,128,8192,0.0625,False
512,32,GLS,0.9999929625910362,0.004535754736361256,2.0573071028423568e-05,8192,True,128,8192,0.0625,False
512,45,OLS,1.0001002435338822,0.018966535842267446,0.00035972948185601574,8192,True,128,8192,0.087890625,False
512,45,WLS,0.9999980395123618,0.00813588375253878,6.619260443482449e-05,8192,True,128,8192,0.087890625,False
512,45,WLS_SQRTLAG,1.0000825778843385,0.01735182047602636,0.00030108567383224774,8192,True,128,8192,0.087890625,False
512,45,GLS,0.9999512043844945,0.004509114748788794,2.0332115817744624e-05,8192,True,128,8192,0.087890625,False
512,64,OLS,1.0003626089945623,0.022877643523290053,0.0005233865731787353,8192,True,128,8192,0.125,False
512,64,WLS,1.000095393095263,0.008978998523938124,8.062241449288302e-05,8192,True,128,8192,0.125,False
512,64,WLS_SQRTLAG,1.0003298983732427,0.0208268426647186,0.00043375737538094296,8192,True,128,8192,0.125,False
512,64,GLS,1.0000089559381302,0.004524982969589815,2.0475470875077858e-05,8192,True,128,8192,0.125,False
512,90,OLS,1.0004745762519538,0.027688194440564192,0.0007666361113784898,8192,True,128,8192,0.17578125,False
512,90,WLS,1.0000695502440942,0.009598933088100411,9.213951642982888e-05,8192,True,128,8192,0.17578125,False
512,90,WLS_SQRTLAG,1.0004140737381504,0.024983365379492157,0.0006241685456852073,8192,True,128,8192,0.17578125,False
512,90,GLS,0.9999080148358155,0.004478787973370129,2.0059541710404905e-05,8192,True,128,8192,0.17578125,False
512,128,OLS,0.9988431390309654,0.034036882537954845,0.0011585093729025355,8192,True,128,8192,0.25,False
512,128,WLS,0.9998660805626651,0.010894340333592902,0.00011868665130414909,8192,True,128,8192,0.25,False
512,128,WLS_SQRTLAG,0.9990362517217628,0.030600146742644586,0.0009363689806713821,8192,True,128,8192,0.25,False
512,128,GLS,1.0000289493791028,0.004448573714777821,1.9789808095812145e-05,8192,True,128,8192,0.25,False
512,181,OLS,0.9995738068897275,0.04266328038424228,0.001820155493144472,8192,True,128,8192,0.353515625,False
512,181,WLS,0.9998878861205094,0.011936790197977864,0.00014248696023054042,8192,True,128,8192,0.353515625,False
512,181,WLS_SQRTLAG,0.9995856022249101,0.03797069164499692,0.0014417734239994386,8192,True,128,8192,0.353515625,False
512,181,GLS,1.0000010215812252,0.004451604675221572,1.981678418445456e-05,8192,True,128,8192,0.353515625,False
512,256,OLS,0.9993413127671422,0.05236590138163731,0.002742187627511364,8192,True,128,8192,0.5,False
512,256,WLS,0.9997831812669778,0.013086890847507915,0.00017126671205458643,8192,True,128,8192,0.5,False
512,256,WLS_SQRTLAG,0.9994125160413354,0.04617009746273607,0.002131677899718548,8192,True,128,8192,0.5,False
512,256,GLS,0.9999757429909275,0.004455918709017289,1.9855211541370303e-05,8192,True,128,8192,0.5,False
512,362,OLS,0.9994301844319045,0.06576262459750995,0.004324722793953021,8192,True,128,8192,0.70703125,False
512,362,WLS,0.9997547981980596,0.014575106346046666,0.0002124337249985698,8192,True,128,8192,0.70703125,False
512,362,WLS_SQRTLAG,0.9994353270772209,0.05798517113680738,0.0033622800717648398,8192,True,128,8192,0.70703125,False
512,362,GLS,0.9999787376969844,0.004411910885777503,1.946495766404203e-05,8192,True,128,8192,0.70703125,False
512,512,OLS,0.9996778007645802,0.07648698721478357,0.005850259213194465,8192,True,128,8192,1.0,True
512,512,WLS,0.9999565753425328,0.01609454715941289,0.0002590344482665655,8192,True,128,8192,1.0,True
512,512,WLS_SQRTLAG,0.9997505388309174,0.06802558143680588,0.0046274797298155096,8192,True,128,8192,1.0,True
512,512,GLS,1.0000017576829963,0.004340908987067362,1.8843490834002192e-05,8192,True,128,8192,1.0,True
32,32,OLS,1.002257600557769,0.0806233447700853,0.00650012372191604,8192,False,128,8192,1.0,True
32,32,WLS,1.0007188571506829,0.05700018402252144,0.003249020978601308,8192,False,128,8192,1.0,True
32,32,WLS_SQRTLAG,1.001881354192486,0.07408288393318299,0.005488273691857463,8192,False,128,8192,1.0,True
32,32,GLS,1.0005885028526604,0.05145248301237056,0.0026473580081382815,8192,False,128,8192,1.0,True
45,45,OLS,0.999473682850874,0.0782056191393,0.006116118864961248,8192,False,128,8192,1.0,True
45,45,WLS,0.9995414685173362,0.05409119201859593,0.002925857053992616,8192,False,128,8192,1.0,True
45,45,WLS_SQRTLAG,0.999440163132375,0.0710305515855417,0.0050453392585463,8192,False,128,8192,1.0,True
45,45,GLS,0.9998723584038464,0.04874700398498488,0.002376270397512132,8192,False,128,8192,1.0,True
64,64,OLS,1.0014091822253914,0.07967184114625844,0.006347602271634641,8192,False,128,8192,1.0,True
64,64,WLS,1.0004326339055134,0.05405634749651523,0.0029220887046640083,8192,False,128,8192,1.0,True
64,64,WLS_SQRTLAG,1.0010660984932191,0.07241314824955379,0.005243664039411854,8192,False,128,8192,1.0,True
64,64,GLS,1.0004351187210885,0.04648473828673482,0.00216083089358623,8192,False,128,8192,1.0,True
90,90,OLS,1.0009617215425146,0.0778000496622927,0.00605284772745521,8192,False,128,8192,1.0,True
90,90,WLS,1.0003554112222848,0.05297135803668989,0.0028059647722511903,8192,False,128,8192,1.0,True
90,90,WLS_SQRTLAG,1.0010029809920091,0.07047235073823079,0.004966352218572218,8192,False,128,8192,1.0,True
90,90,GLS,0.9994874234220867,0.044335689893299154,0.0019656533983147886,8192,False,128,8192,1.0,True
128,128,OLS,0.9990481953877621,0.07863115137603928,0.006182857966721603,8192,False,128,8192,1.0,True
128,128,WLS,0.9999749260592259,0.052208954370981324,0.00272577491651121,8192,False,128,8192,1.0,True
128,128,WLS_SQRTLAG,0.9993238816483242,0.07073283328915445,0.005003133705111315,8192,False,128,8192,1.0,True
128,128,GLS,1.000112240839803,0.043423842766058166,0.0018856301205713423,8192,False,128,8192,1.0,True
181,181,OLS,0.9987560121907858,0.07885893354357143,0.0062187313996294145,8192,False,128,8192,1.0,True
181,181,WLS,0.9996791658729247,0.05200561974608162,0.002704584485174035,8192,False,128,8192,1.0,True
181,181,WLS_SQRTLAG,0.9990431760737044,0.07080886758720269,0.005013895728982002,8192,False,128,8192,1.0,True
181,181,GLS,0.9997083738698158,0.04193733094474944,0.001758739726769439,8192,False,128,8192,1.0,True
256,256,OLS,1.0007145391677823,0.07823624779351668,0.006120910468808543,8192,False,128,8192,1.0,True
256,256,WLS,1.0004262720495691,0.05178537191508155,0.002681724744383317,8192,False,128,8192,1.0,True
256,256,WLS_SQRTLAG,1.0007044705028105,0.07004169594310286,0.0049058391705860726,8192,False,128,8192,1.0,True
256,256,GLS,0.9999927721753272,0.04052734454524309,0.0016424656558888444,8192,False,128,8192,1.0,True
362,362,OLS,1.0008488911353075,0.07986096666586152,0.006377773996805845,8192,False,128,8192,1.0,True
362,362,WLS,0.9999783482088218,0.051550233997041464,0.0026574266251497294,8192,False,128,8192,1.0,True
362,362,WLS_SQRTLAG,1.0005711555900736,0.07129104978347295,0.005082413779229618,8192,False,128,8192,1.0,True
362,362,GLS,0.9996807677929496,0.03919155147131276,0.0015359777067285574,8192,False,128,8192,1.0,True
512,512,OLS,0.9993913335978328,0.07939336879590808,0.006303307008763071,8192,False,128,8192,1.0,True
512,512,WLS,0.999851508884552,0.05195784659927079,0.0026996178232333553,8192,False,128,8192,1.0,True
512,512,WLS_SQRTLAG,0.9995018452545601,0.07098809236928955,0.0050393092582307845,8192,False,128,8192,1.0,True
512,512,GLS,0.9997371455362184,0.03787350665313313,0.0014344025062049198,8192,False,128,8192,1.0,True
