n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
90,64,GLS,0.9998656378940174,0.010598776436433723,0.00011233406194950275,1024,True,128,1024,0.7111111111111111,False
90,90,OLS,1.0007246791309228,0.07878262913882766,0.006206702654026057,1024,True,128,1024,1.0,True
90,90,WLS,0.9992437591581491,0.022998703237521043,0.000528940350607561,1024,True,128,1024,1.0,True
90,90,WLS_SQRTLAG,1.0004052801729457,0.0706409286496754,0.004990140800488532,1024,True,128,1024,1.0,True
90,90,GLS,0.9994356375440259,0.010247839020576402,0.0001050182045916483,1024,True,128,1024,1.0,True
128,32,OLS,1.000696563919313,0.03416830315320176,0.0011674729403690974,1024,True,128,1024,0.25,False
128,32,WLS,1.0003651344660467,0.014762313699022929,0.00021792590574836005,1024,True,128,1024,0.25,False
128,32,WLS_SQRTLAG,1.000710809976896,0.031171471924361708,0.0009716606619312703,1024,True,128,1024,0.25,False
128,32,GLS,1.0001780412684997,0.008811796414022622,7.764775604218194e-05,1024,True,128,1024,0.25,False
128,45,OLS,0.9998309639815505,0.04042771378324201,0.001634400041739736,1024,True,128,1024,0.3515625,False
128,45,WLS,1.000312780641307,0.016302851315392542,0.0002657829610117963,1024,True,128,1024,0.3515625,False
128,45,WLS_SQRTLAG,0.999954535156279,0.036460568296435784,0.0013293730404990581,1024,True,128,1024,0.3515625,False
128,45,GLS,1.000021065574976,0.009012383302884815,8.122305279811701e-05,1024,True,128,1024,0.3515625,False
128,64,OLS,1.0016553528708148,0.052172729457470444,0.0027219936990424045,1024,True,128,1024,0.5,False
128,64,WLS,1.0001103885621379,0.01755200007995791,0.0003080727068068425,1024,True,128,1024,0.5,False
128,64,WLS_SQRTLAG,1.0012862068808261,0.04666695897695167,0.0021778050601564897,1024,True,128,1024,0.5,False
128,64,GLS,1.0005294712656219,0.00853658592430821,7.287329924309705e-05,1024,True,128,1024,0.5,False
128,90,OLS,1.0016876248477742,0.06470701935541126,0.004186998353861567,1024,True,128,1024,0.703125,False
128,90,WLS,1.0005866740711822,0.019728736205718165,0.00038922303227481483,1024,True,128,1024,0.703125,False
128,90,WLS_SQRTLAG,1.0014720998898072,0.057658922685059434,0.0033245513652016617,1024,True,128,1024,0.703125,False
128,90,GLS,1.0004349651644742,0.008749427779461482,7.655248646801227e-05,1024,True,128,1024,0.703125,False
128,128,OLS,0.995834755981547,0.07559483462501554,0.005714579021983449,1024,True,128,1024,1.0,True
128,128,WLS,0.9987727203924307,0.021151062759800353,0.0004473674558690134,1024,True,128,1024,1.0,True
128,128,WLS_SQRTLAG,0.9962299054391068,0.0674849175052571,0.004554214090691357,1024,True,128,1024,1.0,True
128,128,GLS,0.9994019058756175,0.008288393932309195,6.869747397713987e-05,1024,True,128,1024,1.0,True
181,32,OLS,0.9999302221671672,0.02767711713178091,0.0007660228127263204,1024,True,128,1024,0.17679558011049723,False
181,32,WLS,0.9998904933700892,0.01188291711799232,0.00014120371923307494,1024,True,128,1024,0.17679558011049723,False
181,32,WLS_SQRTLAG,0.9998830703599485,0.025331534884075343,0.000641686659583126,1024,True,128,1024,0.17679558011049723,False
181,32,GLS,1.0000651547178312,0.007321986176751172,5.361148157253524e-05,1024,True,128,1024,0.17679558011049723,False
181,45,OLS,1.001693308398004,0.03376455811424397,0.0011400453846501582,1024,True,128,1024,0.24861878453038674,False
181,45,WLS,1.0004468670826756,0.014021191484014409,0.00019659381063139817,1024,True,128,1024,0.24861878453038674,False
181,45,WLS_SQRTLAG,1.0014995002402087,0.0306279762033929,0.0009380729263156019,1024,True,128,1024,0.24861878453038674,False
181,45,GLS,0.9997729380707021,0.007463697590059501,5.5706781715860003e-05,1024,True,128,1024,0.24861878453038674,False
181,64,OLS,1.0029462591321048,0.043609755945775965,0.0019018108136501424,1024,True,128,1024,0.35359116022099446,False
181,64,WLS,1.0009102288646679,0.014538289346517009,0.00021136185712304997,1024,True,128,1024,0.35359116022099446,False
181,64,WLS_SQRTLAG,1.0027428139852828,0.03916694656580384,0.0015340497032885333,1024,True,128,1024,0.35359116022099446,False
181,64,GLS,0.999998944163955,0.0070956298850006335,5.03479634649141e-05,1024,True,128,1024,0.35359116022099446,False
181,90,OLS,1.0004534529404316,0.05184040991814752,0.0026874281004815675,1024,True,128,1024,0.4972375690607735,False
181,90,WLS,1.0007408509682072,0.016797580709706883,0.00028215871769911673,1024,True,128,1024,0.4972375690607735,False
181,90,WLS_SQRTLAG,1.0004972044007276,0.046423174915972816,0.0021551111692790074,1024,True,128,1024,0.4972375690607735,False
181,90,GLS,1.0006840166049997,0.007265945393135054,5.279396245602052e-05,1024,True,128,1024,0.4972375690607735,False
181,128,OLS,1.0010864253496932,0.06656034803319237,0.004430279930299696,1024,True,128,1024,0.7071823204419889,False
181,128,WLS,1.0001729075543673,0.017500443358833766,0.0003062655177557489,1024,True,128,1024,0.7071823204419889,False
181,128,WLS_SQRTLAG,1.0009025955493969,0.05902388206453072,0.0034838186539676314,1024,True,128,1024,0.7071823204419889,False
181,128,GLS,0.9999893063839368,0.007218370581950686,5.2104873858371096e-05,1024,True,128,1024,0.7071823204419889,False
181,181,OLS,0.9986845448154772,0.07651233215624086,0.0058541369719869295,1024,True,128,1024,1.0,True
181,181,WLS,0.9998179123634385,0.02060844536171568,0.00042470802022682064,1024,True,128,1024,1.0,True
