n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
128,64,OLS,1.0021025657479274,0.05260754618921067,0.0027675539160499345,512,True,128,512,0.5,False
128,64,WLS,0.9998900862695763,0.017681563283292248,0.0003126376801410685,512,True,128,512,0.5,False
128,64,WLS_SQRTLAG,1.0015756684866184,0.04717280954517401,0.0022252739603852607,512,True,128,512,0.5,False
128,64,GLS,1.0004528107089374,0.008260386994665433,6.823399330163784e-05,512,True,128,512,0.5,False
128,90,OLS,1.0017490751960387,0.06335427803765978,0.0040137645456731,512,True,128,512,0.703125,False
128,90,WLS,1.0006866550420597,0.019017736279852947,0.000361674293210035,512,True,128,512,0.703125,False
128,90,WLS_SQRTLAG,1.0014738995024448,0.05625436330397549,0.003164553390735665,512,True,128,512,0.703125,False
128,90,GLS,1.000597547295778,0.008275414483584959,6.84824848751277e-05,512,True,128,512,0.703125,False
128,128,OLS,0.9926259827348284,0.07715390773427291,0.005952725478668697,512,True,128,512,1.0,True
128,128,WLS,0.9985037938527832,0.021950590292298518,0.00048182841418034997,512,True,128,512,1.0,True
128,128,WLS_SQRTLAG,0.9934146711553438,0.06886517937565605,0.004742412930441283,512,True,128,512,1.0,True
128,128,GLS,0.9992488520611117,0.007960200337380404,6.33647894112311e-05,512,True,128,512,1.0,True
181,32,OLS,1.0009537663698687,0.02722276049877744,0.0007410786891737974,512,True,128,512,0.17679558011049723,False
181,32,WLS,1.0002201070972287,0.011774334855687015,0.00013863496129384617,512,True,128,512,0.17679558011049723,False
181,32,WLS_SQRTLAG,1.0007995969797583,0.024889416416243704,0.0006194830495411816,512,True,128,512,0.17679558011049723,False
181,32,GLS,1.0002183880899889,0.007250869031458172,5.2575101711359174e-05,512,True,128,512,0.17679558011049723,False
181,45,OLS,1.0028260740827408,0.03423521120021738,0.0011720496859234893,512,True,128,512,0.24861878453038674,False
181,45,WLS,1.0006729904860787,0.01395855405026206,0.00019484123117408737,512,True,128,512,0.24861878453038674,False
181,45,WLS_SQRTLAG,1.0024836730341307,0.031050687415137987,0.0009641451889526086,512,True,128,512,0.24861878453038674,False
181,45,GLS,0.9996160769214969,0.007254647363084033,5.262990836270211e-05,512,True,128,512,0.24861878453038674,False
181,64,OLS,1.003870509688624,0.043551368378499676,0.0018967216876397816,512,True,128,512,0.35359116022099446,False
181,64,WLS,1.0014047581625927,0.014630290913669854,0.0002140454122186107,512,True,128,512,0.35359116022099446,False
181,64,WLS_SQRTLAG,1.0036887952998248,0.03920541431892192,0.001537064511918328,512,True,128,512,0.35359116022099446,False
181,64,GLS,1.000016940547712,0.006813185689267072,4.641949923643362e-05,512,True,128,512,0.35359116022099446,False
181,90,OLS,1.001758536792934,0.05067308470154442,0.0025677615131698955,512,True,128,512,0.4972375690607735,False
181,90,WLS,1.0009587221572671,0.016322266655456025,0.00026641638877181157,512,True,128,512,0.4972375690607735,False
181,90,WLS_SQRTLAG,1.0015527406843796,0.045223832378750946,0.0020451950150213623,512,True,128,512,0.4972375690607735,False
181,90,GLS,1.0011311965586125,0.006908725451547407,4.7730487364858925e-05,512,True,128,512,0.4972375690607735,False
181,128,OLS,1.0000963047836746,0.06509156957012831,0.004236912429102853,512,True,128,512,0.7071823204419889,False
181,128,WLS,0.9998103727816595,0.01786891199417379,0.00031929801585552797,512,True,128,512,0.7071823204419889,False
181,128,WLS_SQRTLAG,0.9999607612196972,0.057795223589067704,0.003340287869710328,512,True,128,512,0.7071823204419889,False
181,128,GLS,0.9997331693437266,0.006774754835469343,4.589730308071524e-05,512,True,128,512,0.7071823204419889,False
181,181,OLS,1.001866849156558,0.07446246201770305,0.00554465824973787,512,True,128,512,1.0,True
181,181,WLS,1.0005767952424267,0.020610656482447046,0.0004247991606374364,512,True,128,512,1.0,True
181,181,WLS_SQRTLAG,1.0012426431739025,0.06651920594931372,0.004424804760127215,512,True,128,512,1.0,True
181,181,GLS,0.9995765730027395,0.006210250958595707,3.85672169687389e-05,512,True,128,512,1.0,True
256,32,OLS,1.0011706336885116,0.022275596742160286,0.000496202210219342,512,True,128,512,0.125,False
256,32,WLS,1.000249054001206,0.010361760361397921,0.00010736607778703719,512,True,128,512,0.125,False
256,32,WLS_SQRTLAG,1.0010327124332967,0.020417080376651294,0.0004168571711066394,512,True,128,512,0.125,False
256,32,GLS,0.9996794369714004,0.006631031309632097,4.3970576229321156e-05,512,True,128,512,0.125,False
256,45,OLS,0.9988907108203866,0.027307344509331033,0.0007456910641512917,512,True,128,512,0.17578125,False
256,45,WLS,0.9994511416015928,0.011635336526567893,0.00013538105608648502,512,True,128,512,0.17578125,False
256,45,WLS_SQRTLAG,0.998964372689874,0.024990134824436096,0.0006245068385434937,512,True,128,512,0.17578125,False
256,45,GLS,0.9997104543878299,0.006423139620112145,4.125672257945439e-05,512,True,128,512,0.17578125,False
256,64,OLS,1.0018043535801713,0.032574111352763446,0.0010610727304222324,512,True,128,512,0.25,False
256,64,WLS,1.000690096977972,0.012024932772471275,0.0001445990081824537,512,True,128,512,0.25,False
256,64,WLS_SQRTLAG,1.0016573645014006,0.029412770103156197,0.000865111045141119,512,True,128,512,0.25,False
256,64,GLS,1.0000466084371524,0.005730749911935702,3.284149455315105e-05,512,True,128,512,0.25,False
256,90,OLS,0.9983408732462503,0.04250714794613619,0.0018068576265147102,512,True,128,512,0.3515625,False
256,90,WLS,0.9995800090757436,0.01408121142617078,0.00019828051522852253,512,True,128,512,0.3515625,False
256,90,WLS_SQRTLAG,0.9984861468131524,0.038191489100885385,0.0014585898397430474,512,True,128,512,0.3515625,False
256,90,GLS,0.9996318370685224,0.005804941432856626,3.369734503889553e-05,512,True,128,512,0.3515625,False
256,128,OLS,0.9986063435432899,0.05474560263139153,0.002997081007474223,512,True,128,512,0.5,False
256,128,WLS,0.9996600788123607,0.01561024379012724,0.00024367971118720609,512,True,128,512,0.5,False
256,128,WLS_SQRTLAG,0.9986398179344269,0.04873491247196035,0.0023750916936496366,512,True,128,512,0.5,False
256,128,GLS,1.000032758626201,0.005914249138129598,3.497834286786669e-05,512,True,128,512,0.5,False
256,181,OLS,0.9982644799558471,0.06868573459317637,0.004717730136604265,512,True,128,512,0.70703125,False
256,181,WLS,0.9995203215347542,0.016593681766859623,0.0002753502745798095,512,True,128,512,0.70703125,False
256,181,WLS_SQRTLAG,0.9983683792103867,0.06022603743499787,0.0036271755851217643,512,True,128,512,0.70703125,False
256,181,GLS,0.9999173690068639,0.004817752107965483,2.3210735373805852e-05,512,True,128,512,0.70703125,False
256,256,OLS,0.9936842219394173,0.07605498529250887,0.00578436078784374,512,True,128,512,1.0,True
256,256,WLS,0.9992779798080116,0.01848830284126834,0.000341817341950451,512,True,128,512,1.0,True
256,256,WLS_SQRTLAG,0.9944478103663117,0.06774074157462066,0.004588808069079541,512,True,128,512,1.0,True
256,256,GLS,1.000451145752724,0.004552144872080614,2.0722022936409827e-05,512,True,128,512,1.0,True
362,32,OLS,0.999547466596419,0.018575126499098586,0.0003450353244575145,512,True,128,512,0.08839779005524862,False
362,32,WLS,0.9999045699232447,0.00860357767280224,7.402154877194122e-05,512,True,128,512,0.08839779005524862,False
362,32,WLS_SQRTLAG,0.9996122119709001,0.017101761687812696,0.0002924702528267382,512,True,128,512,0.08839779005524862,False
362,32,GLS,0.9998445573262785,0.005033867627378511,2.5339823289969363e-05,512,True,128,512,0.08839779005524862,False
362,45,OLS,0.9991031456818669,0.021941764498916105,0.0004814410293258951,512,True,128,512,0.12430939226519337,False
362,45,WLS,0.9997009764761406,0.009452399024232906,8.934784731331918e-05,512,True,128,512,0.12430939226519337,False
362,45,WLS_SQRTLAG,0.9992877151734979,0.020241642568110993,0.00040972409385516304,512,True,128,512,0.12430939226519337,False
362,45,GLS,0.999439259013405,0.0048196247346642684,2.322878258298762e-05,512,True,128,512,0.12430939226519337,False
362,64,OLS,1.0003950837581457,0.02666528165258886,0.0007110372456118921,512,True,128,512,0.17679558011049723,False
362,64,WLS,1.0006046231264154,0.010557335184342074,0.00011145732619454711,512,True,128,512,0.17679558011049723,False
362,64,WLS_SQRTLAG,1.0004073086448901,0.02410987873643378,0.0005812862526855417,512,True,128,512,0.17679558011049723,False
362,64,GLS,1.0005043071136839,0.005148814471295748,2.651029045982451e-05,512,True,128,512,0.17679558011049723,False
362,90,OLS,1.0012565667815272,0.032019279179275544,0.0010252342391603882,512,True,128,512,0.24861878453038674,False
362,90,WLS,1.0001261849399032,0.010966132941326583,0.00012025607168684801,512,True,128,512,0.24861878453038674,False
362,90,WLS_SQRTLAG,1.000960192362528,0.028725395079426338,0.0008251483224691309,512,True,128,512,0.24861878453038674,False
362,90,GLS,0.9997347580018302,0.005030175461598234,2.5302665174465008e-05,512,True,128,512,0.24861878453038674,False
362,128,OLS,1.0011075368702764,0.041188050739947836,0.0016964555237565172,512,True,128,512,0.35359116022099446,False
362,128,WLS,1.0004350645383786,0.01313044767873101,0.00017240865624389257,512,True,128,512,0.35359116022099446,False
362,128,WLS_SQRTLAG,1.000899677495924,0.03682206563434669,0.0013558645175801355,512,True,128,512,0.35359116022099446,False
362,128,GLS,1.0001757079907567,0.004926356224888397,2.4268985654496656e-05,512,True,128,512,0.35359116022099446,False
362,181,OLS,0.9978208314406325,0.05222907924788515,0.0027278767190818667,512,True,128,512,0.5,False
362,181,WLS,0.9989961169824031,0.013861433112833985,0.00019213932794157044,512,True,128,512,0.5,False
362,181,WLS_SQRTLAG,0.9978157889165136,0.046223790217724305,0.002136638782092185,512,True,128,512,0.5,False
362,181,GLS,0.9999029575229617,0.004369137837181916,1.9089365440294673e-05,512,True,128,512,0.5,False
362,256,OLS,1.0025576652597776,0.0666063394245833,0.004436404451542799,512,True,128,512,0.7071823204419889,False
362,256,WLS,0.9996327581805169,0.01502922217890484,0.00022587751930288515,512,True,128,512,0.7071823204419889,False
362,256,WLS_SQRTLAG,1.0019307387233352,0.05840773094414787,0.0034114630340439686,512,True,128,512,0.7071823204419889,False
362,256,GLS,0.9995055778950033,0.003736931666277657,1.3964658278428707e-05,512,True,128,512,0.7071823204419889,False
362,362,OLS,1.0041975922378918,0.08162550227812666,0.00666272262215646,512,True,128,512,1.0,True
362,362,WLS,0.9999496763094484,0.017526565959308446,0.00030718051432598956,512,True,128,512,1.0,True
362,362,WLS_SQRTLAG,1.0038930251723897,0.07236843267849678,0.005237190048342121,512,True,128,512,1.0,True
362,362,GLS,0.9996090441848696,0.0028650019244712954,8.208236027224226e-06,512,True,128,512,1.0,True
512,32,OLS,0.9982759188009436,0.01615280973581308,0.00026091326236137784,512,True,128,512,0.0625,False
512,32,WLS,0.9994744415162646,0.006985611753760691,4.8798771574279514e-05,512,True,128,512,0.0625,False
512,32,WLS_SQRTLAG,0.9984198014606289,0.014765165850948765,0.00021801012260602354,512,True,128,512,0.0625,False
512,32,GLS,1.0001146772905267,0.004303150208505241,1.85171017169587e-05,512,True,128,512,0.0625,False
512,45,OLS,0.9989405731404748,0.01957631498366001,0.0003832321083394713,512,True,128,512,0.087890625,False
512,45,WLS,0.9993217875861748,0.00815691158560293,6.65352066153433e-05,512,True,128,512,0.087890625,False
512,45,WLS_SQRTLAG,0.9989692374850383,0.01787800882579436,0.0003196231995751811,512,True,128,512,0.087890625,False
512,45,GLS,0.9997022416885947,0.004243939728132778,1.801102441602372e-05,512,True,128,512,0.087890625,False
512,64,OLS,1.0022525179172734,0.023211336085800838,0.0005387661228880002,512,True,128,512,0.125,False
512,64,WLS,1.0009477646172178,0.008743198628392885,7.644352225553122e-05,512,True,128,512,0.125,False
512,64,WLS_SQRTLAG,1.002086490434336,0.021063271159676458,0.000443661391946058,512,True,128,512,0.125,False
512,64,GLS,1.0004447992976988,0.004152011990611259,1.7239203570179674e-05,512,True,128,512,0.125,False
512,90,OLS,0.9992697064523826,0.027503023308172194,0.0007564162910898629,512,True,128,512,0.17578125,False
512,90,WLS,0.9999713326169988,0.009912164792558464,9.82510108748356e-05,512,True,128,512,0.17578125,False
512,90,WLS_SQRTLAG,0.9993929061437806,0.024826427042835907,0.0006163514797132539,512,True,128,512,0.17578125,False
512,90,GLS,1.0004099479754194,0.0042345016156205215,1.7931003932692803e-05,512,True,128,512,0.17578125,False
512,128,OLS,0.9980451140642899,0.03428527759000334,0.0011754802594235853,512,True,128,512,0.25,False
512,128,WLS,1.0000976926437843,0.011103269458649357,0.00012328259267137558,512,True,128,512,0.25,False
512,128,WLS_SQRTLAG,0.9983885397661084,0.030978396879826012,0.0009596610732440139,512,True,128,512,0.25,False
512,128,GLS,1.0004535344918257,0.0038130039864309882,1.4538999400538607e-05,512,True,128,512,0.25,False
512,181,OLS,0.999476384566736,0.04204603374627541,0.0017678689537929308,512,True,128,512,0.353515625,False
512,181,WLS,1.0001749002829827,0.011998749867924537,0.0001439699983930191,512,True,128,512,0.353515625,False
512,181,WLS_SQRTLAG,0.9996443954332576,0.03766431299427703,0.001418600473330865,512,True,128,512,0.353515625,False
512,181,GLS,1.00004830223736,0.0036862695431707747,1.3588583144908473e-05,512,True,128,512,0.353515625,False
512,256,OLS,1.0006023567521194,0.05193069166504499,0.0026967967368099733,512,True,128,512,0.5,False
512,256,WLS,0.9992167624346439,0.01335753945531387,0.00017842386030026674,512,True,128,512,0.5,False
512,256,WLS_SQRTLAG,1.0001665905313168,0.04579584058875388,0.002097259015230558,512,True,128,512,0.5,False
512,256,GLS,0.9995759595071696,0.003563009338583292,1.2695035546831745e-05,512,True,128,512,0.5,False
512,362,OLS,1.006476975034714,0.06807115286103013,0.0046336818518297315,512,True,128,512,0.70703125,False
512,362,WLS,1.0006094862836432,0.013923548978125415,0.0001938652161462573,512,True,128,512,0.70703125,False
512,362,WLS_SQRTLAG,1.0054059109975455,0.05971184370449878,0.0035655042785904907,512,True,128,512,0.70703125,False
512,362,GLS,1.0003384053888833,0.0023026806276282316,5.302338072854347e-06,512,True,128,512,0.70703125,False
512,512,OLS,1.0025107448743162,0.0758010113523814,0.005745793322043855,512,True,128,512,1.0,True
512,512,WLS,1.0004920147773122,0.01719671393764154,0.00029572697025307483,512,True,128,512,1.0,True
512,512,WLS_SQRTLAG,1.002270476787566,0.06691964142653299,0.004478238408655751,512,True,128,512,1.0,True
512,512,GLS,1.0023459722052146,7.209717265372146e-05,5.198002304660523e-09,512,True,128,512,1.0,True
32,32,OLS,1.0026001021309683,0.07860315806059434,0.006178456457098777,512,False,128,512,1.0,True
32,32,WLS,1.0031920024961236,0.05601219302626224,0.0031373657676112597,512,False,128,512,1.0,True
32,32,WLS_SQRTLAG,1.0030434346620047,0.0719902431127382,0.005182595103431151,512,False,128,512,1.0,True
32,32,GLS,1.0020671597081403,0.049949772821581494,0.0024949798049276016,512,False,128,512,1.0,True
45,45,OLS,1.0033178759186634,0.07498201720854843,0.005622302904663052,512,False,128,512,1.0,True
45,45,WLS,1.00238984815239,0.05225915669885625,0.0027310194588756123,512,False,128,512,1.0,True
45,45,WLS_SQRTLAG,1.003481864327485,0.06878644987049314,0.004731575685785865,512,False,128,512,1.0,True
45,45,GLS,1.0007576563444502,0.043910570000408364,0.0019281381577607628,512,False,128,512,1.0,True
64,64,OLS,0.9994825831263057,0.0820367406246832,0.006730026812321549,512,False,128,512,1.0,True
64,64,WLS,0.9992734579517699,0.05348879869923366,0.0028610515862871407,512,False,128,512,1.0,True
64,64,WLS_SQRTLAG,0.999411782449553,0.07456577752732489,0.0055600551782545105,512,False,128,512,1.0,True
64,64,GLS,0.9994179183397383,0.04204795082231732,0.0017680301683560156,512,False,128,512,1.0,True
90,90,OLS,1.0000387588440058,0.0793852175500463,0.0063020127654681785,512,False,128,512,1.0,True
90,90,WLS,0.9982210924701036,0.05222646725259834,0.002727603881686726,512,False,128,512,1.0,True
90,90,WLS_SQRTLAG,0.9995284369874176,0.07138884467989992,0.005096367144730875,512,False,128,512,1.0,True
90,90,GLS,0.9973719856590182,0.041967617627518175,0.0017612809293295743,512,False,128,512,1.0,True
128,128,OLS,0.9931732091989256,0.08021195762161226,0.006433958145491321,512,False,128,512,1.0,True
128,128,WLS,0.9971055664949202,0.05429689131271962,0.0029481524062252872,512,False,128,512,1.0,True
128,128,WLS_SQRTLAG,0.9942677497463748,0.07294819797910508,0.005321439588398711,512,False,128,512,1.0,True
128,128,GLS,0.9955272479251289,0.03751250356321343,0.0014071879235801005,512,False,128,512,1.0,True
181,181,OLS,1.0013310659229193,0.07700064220158888,0.005929098899457111,512,False,128,512,1.0,True
181,181,WLS,1.001264428843574,0.051795373905667755,0.0026827607580279284,512,False,128,512,1.0,True
181,181,WLS_SQRTLAG,1.0015100604166094,0.06908835623031416,0.0047732009666067885,512,False,128,512,1.0,True
181,181,GLS,0.9999648184981659,0.03330573748021534,0.001109272149101021,512,False,128,512,1.0,True
256,256,OLS,0.9943850114324269,0.07817540608539233,0.006111394116615996,512,False,128,512,1.0,True
256,256,WLS,0.997110180283784,0.050187112858589,0.0025187462970807494,512,False,128,512,1.0,True
256,256,WLS_SQRTLAG,0.9952112751184672,0.06874358038800654,0.004725679844562317,512,False,128,512,1.0,True
256,256,GLS,0.9956427035192008,0.02858357452412561,0.0008170207325762427,512,False,128,512,1.0,True
362,362,OLS,1.0046784464884793,0.08225871110585194,0.0067664955527960095,512,False,128,512,1.0,True
362,362,WLS,1.0020519373695311,0.05098454794114397,0.002599424128762808,512,False,128,512,1.0,True
362,362,WLS_SQRTLAG,1.0037518885110164,0.07288099366789413,0.005311639238019626,512,False,128,512,1.0,True
362,362,GLS,1.0003421574639497,0.019775734674387795,0.0003910796819117838,512,False,128,512,1.0,True
512,512,OLS,1.0018088649930448,0.07768185358040136,0.006034470375686915,512,False,128,512,1.0,True
512,512,WLS,1.0017016160472036,0.05096607426274386,0.0025975407257555223,512,False,128,512,1.0,True
512,512,WLS_SQRTLAG,1.001789007479172,0.06921831687060451,0.004791175390399412,512,False,128,512,1.0,True
512,512,GLS,1.0185888264636647,0.003031858415844669,9.192165453728146e-06,512,False,128,512,1.0,True
